name,code,link,manager
鹏华弘达混合A,003142,http://fundf10.eastmoney.com/003142.html,刘方正
鹏华弘达混合C,003143,http://fundf10.eastmoney.com/003143.html,刘方正
鹏华研究智选混合,007146,http://fundf10.eastmoney.com/007146.html,包兵华
鹏华兴惠定期开放混合,003828,http://fundf10.eastmoney.com/003828.html,李韵怡
鹏华弘信混合A,001331,http://fundf10.eastmoney.com/001331.html,刘方正
鹏华金享混合,008119,http://fundf10.eastmoney.com/008119.html,李韵怡
鹏华弘信混合C,001332,http://fundf10.eastmoney.com/001332.html,刘方正
鹏华安睿两年持有期混合A,009634,http://fundf10.eastmoney.com/009634.html,王石千
鹏华普天收益混合,160603,http://fundf10.eastmoney.com/160603.html,蒋鑫
鹏华弘华混合A,001327,http://fundf10.eastmoney.com/001327.html,刘方正
鹏华安睿两年持有期混合C,009635,http://fundf10.eastmoney.com/009635.html,王石千
鹏华弘华混合C,001328,http://fundf10.eastmoney.com/001328.html,刘方正
鹏华消费领先混合,160624,http://fundf10.eastmoney.com/160624.html,孟昊
鹏华安惠混合A,009232,http://fundf10.eastmoney.com/009232.html,刘太阳
鹏华安惠混合C,009233,http://fundf10.eastmoney.com/009233.html,刘太阳
鹏华弘泽混合A,001172,http://fundf10.eastmoney.com/001172.html,叶朝明
鹏华弘泽混合C,001381,http://fundf10.eastmoney.com/001381.html,叶朝明
鹏华健康环保混合,002259,http://fundf10.eastmoney.com/002259.html,蒋鑫
鹏华前海万科REITS,184801,http://fundf10.eastmoney.com/184801.html,尤柏年
鹏华增瑞混合(LOF),160642,http://fundf10.eastmoney.com/160642.html,谢书英
鹏华价值成长混合,008681,http://fundf10.eastmoney.com/008681.html,陈璇淼
鹏华弘盛混合A,001067,http://fundf10.eastmoney.com/001067.html,王石千
鹏华弘盛混合C,001380,http://fundf10.eastmoney.com/001380.html,王石千
鹏华研究驱动混合,006230,http://fundf10.eastmoney.com/006230.html,聂毅翔
鹏华聚合多资产3个月持有期混合(FOF),009787,http://fundf10.eastmoney.com/009787.html,赵强
鹏华科创3年封闭混合,501076,http://fundf10.eastmoney.com/501076.html,李君
鹏华高质量增长混合A,010490,http://fundf10.eastmoney.com/010490.html,谢书英
鹏华弘利混合A,001122,http://fundf10.eastmoney.com/001122.html,李君
鹏华盛世创新混合(LOF),160613,http://fundf10.eastmoney.com/160613.html,伍旋
鹏华优质治理混合(LOF),160611,http://fundf10.eastmoney.com/160611.html,陈璇淼
鹏华招华一年持有期混合A,009822,http://fundf10.eastmoney.com/009822.html,张丽娟
鹏华弘利混合C,001123,http://fundf10.eastmoney.com/001123.html,李君
鹏华招华一年持有期混合C,009823,http://fundf10.eastmoney.com/009823.html,张丽娟
鹏华高质量增长混合C,010491,http://fundf10.eastmoney.com/010491.html,谢书英
鹏华金城混合,002714,http://fundf10.eastmoney.com/002714.html,方昶
鹏华匠心精选混合A,009570,http://fundf10.eastmoney.com/009570.html,王宗合
鹏华安益增强混合,004100,http://fundf10.eastmoney.com/004100.html,方昶
鹏华兴利混合,002643,http://fundf10.eastmoney.com/002643.html,李君
鹏华弘尚灵活配置混合A,003495,http://fundf10.eastmoney.com/003495.html,张栓伟
鹏华匠心精选混合C,009571,http://fundf10.eastmoney.com/009571.html,王宗合
鹏华弘尚灵活配置混合C,003496,http://fundf10.eastmoney.com/003496.html,张栓伟
鹏华弘安混合A,002018,http://fundf10.eastmoney.com/002018.html,李君
鹏华弘润混合A,001190,http://fundf10.eastmoney.com/001190.html,李君
鹏华弘安混合C,002019,http://fundf10.eastmoney.com/002019.html,李君
鹏华启航两年封闭运作混合,009984,http://fundf10.eastmoney.com/009984.html,伍旋
鹏华弘润混合C,001191,http://fundf10.eastmoney.com/001191.html,李君
鹏华弘泰A,206001,http://fundf10.eastmoney.com/206001.html,叶朝明
鹏华弘泰C,001775,http://fundf10.eastmoney.com/001775.html,叶朝明
鹏华弘康灵活配置混合A,003411,http://fundf10.eastmoney.com/003411.html,叶朝明
鹏华弘康灵活配置混合C,003412,http://fundf10.eastmoney.com/003412.html,叶朝明
鹏华研究精选灵活配置混合,005028,http://fundf10.eastmoney.com/005028.html,梁浩
鹏华消费优选混合,206007,http://fundf10.eastmoney.com/206007.html,王宗合
鹏华创新驱动混合,005967,http://fundf10.eastmoney.com/005967.html,聂毅翔
鹏华股息精选混合,009188,http://fundf10.eastmoney.com/009188.html,伍旋
鹏华价值共赢两年持有期混合,009086,http://fundf10.eastmoney.com/009086.html,王宗合
鹏华成长价值混合A,009330,http://fundf10.eastmoney.com/009330.html,王宗合
鹏华稳健回报混合,009023,http://fundf10.eastmoney.com/009023.html,伍旋
鹏华成长价值混合C,009331,http://fundf10.eastmoney.com/009331.html,王宗合
鹏华精选回报三年定开混合,160645,http://fundf10.eastmoney.com/160645.html,王宗合
鹏华优质回报两年定开混合,008716,http://fundf10.eastmoney.com/008716.html,王宗合
鹏华策略回报混合,004986,http://fundf10.eastmoney.com/004986.html,郭盈
鹏华养老2045混合(FOF),007271,http://fundf10.eastmoney.com/007271.html,赵强
鹏华养老2035混合(FOF),006296,http://fundf10.eastmoney.com/006296.html,赵强
鹏华成长智选混合A,010264,http://fundf10.eastmoney.com/010264.html,梁浩
鹏华中国50混合,160605,http://fundf10.eastmoney.com/160605.html,王宗合
鹏华成长智选混合C,010265,http://fundf10.eastmoney.com/010265.html,梁浩
鹏华长乐稳健养老混合(FOF),007273,http://fundf10.eastmoney.com/007273.html,赵强
鹏华价值驱动混合,008132,http://fundf10.eastmoney.com/008132.html,张华恩
鹏华新兴产业混合,206009,http://fundf10.eastmoney.com/206009.html,梁浩
鹏华新兴成长混合A,009861,http://fundf10.eastmoney.com/009861.html,王海青
鹏华新兴成长混合C,009862,http://fundf10.eastmoney.com/009862.html,王海青
鹏华优选成长混合C,010489,http://fundf10.eastmoney.com/010489.html,蒋鑫
鹏华优选成长混合A,010488,http://fundf10.eastmoney.com/010488.html,蒋鑫
鹏华安享一年持有期混合C,010726,http://fundf10.eastmoney.com/010726.html,汪坤
鹏华安享一年持有期混合A,010725,http://fundf10.eastmoney.com/010725.html,汪坤
鹏华汇智优选混合A,010894,http://fundf10.eastmoney.com/010894.html,梁浩
鹏华汇智优选混合C,010895,http://fundf10.eastmoney.com/010895.html,梁浩
鹏华弘裕一年持有期混合A,011052,http://fundf10.eastmoney.com/011052.html,李君
鹏华弘裕一年持有期混合C,011053,http://fundf10.eastmoney.com/011053.html,李君
鹏华安润混合C,011074,http://fundf10.eastmoney.com/011074.html,方昶
鹏华安裕5个月持有期混合,010863,http://fundf10.eastmoney.com/010863.html,汪坤
鹏华安润混合A,011073,http://fundf10.eastmoney.com/011073.html,方昶
鹏华安悦一年持有期混合C,011072,http://fundf10.eastmoney.com/011072.html,王石千
鹏华安悦一年持有期混合A,011071,http://fundf10.eastmoney.com/011071.html,王石千
鹏华创新未来18个月封闭混合,501205,http://fundf10.eastmoney.com/501205.html,王宗合
鹏华品质优选混合C,011334,http://fundf10.eastmoney.com/011334.html,袁航
鹏华品质优选混合A,011333,http://fundf10.eastmoney.com/011333.html,袁航
鹏华宁华一年持有期混合A,011414,http://fundf10.eastmoney.com/011414.html,汪坤
鹏华宁华一年持有期混合C,011415,http://fundf10.eastmoney.com/011415.html,汪坤
鹏华创新成长混合C,011461,http://fundf10.eastmoney.com/011461.html,聂毅翔
鹏华创新成长混合A,011460,http://fundf10.eastmoney.com/011460.html,聂毅翔
中银证券中证500ETF联接A,008258,http://fundf10.eastmoney.com/008258.html,阳桦
中银证券中证500ETF联接C,008259,http://fundf10.eastmoney.com/008259.html,阳桦
中银证券精选行业股票A,010892,http://fundf10.eastmoney.com/010892.html,张少华
中银证券精选行业股票C,010893,http://fundf10.eastmoney.com/010893.html,张少华
中银证券健康产业混合,002938,http://fundf10.eastmoney.com/002938.html,白冰洋
中银证券优选行业龙头混合A,009640,http://fundf10.eastmoney.com/009640.html,张少华
中银证券优选行业龙头混合C,009641,http://fundf10.eastmoney.com/009641.html,张少华
中银证券价值精选混合,002601,http://fundf10.eastmoney.com/002601.html,白冰洋
中银证券聚瑞混合A,004913,http://fundf10.eastmoney.com/004913.html,白冰洋
中银证券聚瑞混合C,004914,http://fundf10.eastmoney.com/004914.html,白冰洋
中银证券瑞益灵活配置混合A,003980,http://fundf10.eastmoney.com/003980.html,张燕
中银证券瑞益灵活配置混合C,003981,http://fundf10.eastmoney.com/003981.html,张燕
中银证券鑫瑞6个月持有A,010170,http://fundf10.eastmoney.com/010170.html,王玉玺
中银证券鑫瑞6个月持有C,010171,http://fundf10.eastmoney.com/010171.html,王玉玺
中银证券新能源混合A,005571,http://fundf10.eastmoney.com/005571.html,张燕
中银证券新能源混合C,005572,http://fundf10.eastmoney.com/005572.html,张燕
中银证券祥瑞混合C,004918,http://fundf10.eastmoney.com/004918.html,计伟
中银证券祥瑞混合A,004917,http://fundf10.eastmoney.com/004917.html,计伟
中银证券科创3年封闭混合,501095,http://fundf10.eastmoney.com/501095.html,阳桦
银华-道琼斯88指数A,180003,http://fundf10.eastmoney.com/180003.html,周晶
银华港股通精选股票发起式,009017,http://fundf10.eastmoney.com/009017.html,李晓星
银华新能源新材料A,005037,http://fundf10.eastmoney.com/005037.html,李宜璇
银华新能源新材料C,005038,http://fundf10.eastmoney.com/005038.html,李宜璇
银华沪港深增长股票,001703,http://fundf10.eastmoney.com/001703.html,周大鹏
银华中证央企结构调整ETF联接,006119,http://fundf10.eastmoney.com/006119.html,周大鹏
银华沪深300指数(LOF),161811,http://fundf10.eastmoney.com/161811.html,张凯
银华MSCI中国A股联接A,006339,http://fundf10.eastmoney.com/006339.html,周大鹏
银华MSCI中国A股联接C,008201,http://fundf10.eastmoney.com/008201.html,周大鹏
银华农业产业股票发起式,005106,http://fundf10.eastmoney.com/005106.html,王翔
银华深证100指数(LOF),161812,http://fundf10.eastmoney.com/161812.html,周毅
银华中国梦30股票,001163,http://fundf10.eastmoney.com/001163.html,薄官辉
银华中证等权重90指数(LOF),161816,http://fundf10.eastmoney.com/161816.html,张凯
银华医疗健康量化优选A,005237,http://fundf10.eastmoney.com/005237.html,马君
银华医疗健康量化优选C,005238,http://fundf10.eastmoney.com/005238.html,马君
银华兴盛股票,006251,http://fundf10.eastmoney.com/006251.html,薄官辉
银华中小市值量化优选A,005515,http://fundf10.eastmoney.com/005515.html,马君
银华中小市值量化优选C,005516,http://fundf10.eastmoney.com/005516.html,马君
银华信息科技量化股票发起式A,005035,http://fundf10.eastmoney.com/005035.html,马君
银华信息科技量化股票发起式C,005036,http://fundf10.eastmoney.com/005036.html,马君
银华食品饮料量化股票发起式A,005235,http://fundf10.eastmoney.com/005235.html,李宜璇
银华食品饮料量化股票发起式C,005236,http://fundf10.eastmoney.com/005236.html,李宜璇
银华品质消费股票,009852,http://fundf10.eastmoney.com/009852.html,张萍
银华中证全指医药卫生,005112,http://fundf10.eastmoney.com/005112.html,秦锋
银华中证5G通信主题ETF联接A,008889,http://fundf10.eastmoney.com/008889.html,马君
银华中证5G通信主题ETF联接C,010524,http://fundf10.eastmoney.com/010524.html,马君
银华巨潮小盘价值ETF联接,010561,http://fundf10.eastmoney.com/010561.html,张凯
银华心诚灵活配置混合,005543,http://fundf10.eastmoney.com/005543.html,李晓星
银华多元动力灵活配置混合,005251,http://fundf10.eastmoney.com/005251.html,贾鹏
银华大盘两年定开混合,161837,http://fundf10.eastmoney.com/161837.html,李晓星
银华多元视野灵活配置混合,002307,http://fundf10.eastmoney.com/002307.html,贾鹏
银华心怡灵活配置混合,005794,http://fundf10.eastmoney.com/005794.html,李晓星
银华盛世精选灵活配置混合发起式,003940,http://fundf10.eastmoney.com/003940.html,李晓星
银华估值优势混合,005250,http://fundf10.eastmoney.com/005250.html,程桯
银华鑫锐灵活配置混合(LOF),161834,http://fundf10.eastmoney.com/161834.html,王海峰
银华盛利混合发起式,006348,http://fundf10.eastmoney.com/006348.html,向伊达
银华鑫盛灵活配置混合(LOF),501022,http://fundf10.eastmoney.com/501022.html,王海峰
银华积极精选混合,007056,http://fundf10.eastmoney.com/007056.html,孙蓓琳
银华永祥灵活配置混合,180028,http://fundf10.eastmoney.com/180028.html,贾鹏
银华积极成长混合,005498,http://fundf10.eastmoney.com/005498.html,孙蓓琳
银华行业轮动混合,006302,http://fundf10.eastmoney.com/006302.html,贲兴振
银华远见混合发起式,006610,http://fundf10.eastmoney.com/006610.html,王斌
银华优质增长混合,180010,http://fundf10.eastmoney.com/180010.html,贲兴振
银华裕利混合发起式,005848,http://fundf10.eastmoney.com/005848.html,程桯
银华聚利灵活配置混合A,001280,http://fundf10.eastmoney.com/001280.html,孙蓓琳
银华聚利灵活配置混合C,002326,http://fundf10.eastmoney.com/002326.html,孙蓓琳
银华多元机遇混合,009960,http://fundf10.eastmoney.com/009960.html,贾鹏
银华瑞和灵活配置混合,005544,http://fundf10.eastmoney.com/005544.html,周书
银华高端制造业混合,000823,http://fundf10.eastmoney.com/000823.html,薄官辉
银华回报定开混合,000904,http://fundf10.eastmoney.com/000904.html,王斌
银华和谐主题混合,180018,http://fundf10.eastmoney.com/180018.html,唐能
银华明择多策略定期开放混合,501038,http://fundf10.eastmoney.com/501038.html,倪明
银华瑞泰灵活配置混合,005481,http://fundf10.eastmoney.com/005481.html,唐能
银华多元收益定开混合A,005463,http://fundf10.eastmoney.com/005463.html,贾鹏
银华长丰混合发起式,008978,http://fundf10.eastmoney.com/008978.html,胡银玉
银华多元收益定开混合C,005464,http://fundf10.eastmoney.com/005464.html,贾鹏
银华科技创新混合,008671,http://fundf10.eastmoney.com/008671.html,唐能
银华国企改革混合发起式,005533,http://fundf10.eastmoney.com/005533.html,焦巍
银华科创主题3年封闭混合,501083,http://fundf10.eastmoney.com/501083.html,唐能
银华混改红利灵活配置混合发起式,005519,http://fundf10.eastmoney.com/005519.html,贲兴振
银华优势企业混合,180001,http://fundf10.eastmoney.com/180001.html,薄官辉
银华智荟内在价值灵活配置,005119,http://fundf10.eastmoney.com/005119.html,方建
银华消费主题混合,161818,http://fundf10.eastmoney.com/161818.html,薄官辉
银华通利混合A,003062,http://fundf10.eastmoney.com/003062.html,吴文明
银华通利混合C,003063,http://fundf10.eastmoney.com/003063.html,吴文明
银华富裕主题混合,180012,http://fundf10.eastmoney.com/180012.html,焦巍
银华尊尚稳健养老混合(FOF),007310,http://fundf10.eastmoney.com/007310.html,肖侃宁
银华万物互联灵活配置混合,002161,http://fundf10.eastmoney.com/002161.html,孙蓓琳
银华泰利灵活配置混合A,001231,http://fundf10.eastmoney.com/001231.html,赵楠楠
银华泰利灵活配置混合C,002328,http://fundf10.eastmoney.com/002328.html,赵楠楠
银华尊和养老2040混合(FOF),007780,http://fundf10.eastmoney.com/007780.html,肖侃宁
银华尊和养老2035混合(FOF),006305,http://fundf10.eastmoney.com/006305.html,肖侃宁
银华领先策略混合,180013,http://fundf10.eastmoney.com/180013.html,倪明
银华汇利灵活配置混合A,001289,http://fundf10.eastmoney.com/001289.html,吴文明
银华汇利灵活配置混合C,002322,http://fundf10.eastmoney.com/002322.html,吴文明
